manifest_id,cohort,seed,domain,domain_label,value_head,rq_scope,task_type,stage,variant,architecture,teacher,source_checkpoint_ref,supervised_lr,max_epochs,original_training_set,estimator,puct,tree_sampling,anchor,width,iterations,workers,jpddl_heap,cpus,memory,time_limit,instance_timeout,completion_mode,dependency_ref,checkpoint_selection,status,notes,source_training_job_id,snapshot_epoch,analysis_roles
cd4-anchor-delivery-on-1963100312-a10-stage2-train-policy-e0099,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:07.875067/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_33_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595744; cumulative epoch 99,20595744,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-1963100312-a30-stage2-train-policy-e0060,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0060,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:30.138896/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_2_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595745; cumulative epoch 60,20595745,60,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-1963100312-a30-stage2-train-policy-e0065,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0065,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:30.138896/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_7_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595745; cumulative epoch 65,20595745,65,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-1963100312-a30-stage2-train-policy-e0070,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0070,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:30.138896/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_12_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595745; cumulative epoch 70,20595745,70,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-1963100312-a30-stage2-train-policy-e0075,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:30.138896/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_17_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595745; cumulative epoch 75,20595745,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-1963100312-a30-stage2-train-policy-e0080,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:30.138896/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_22_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595745; cumulative epoch 80,20595745,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-1963100312-a30-stage2-train-policy-e0085,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:30.138896/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_27_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595745; cumulative epoch 85,20595745,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-1963100312-a30-stage2-train-policy-e0090,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:30.138896/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_32_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595745; cumulative epoch 90,20595745,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-1963100312-a30-stage2-train-policy-e0095,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:30.138896/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_37_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595745; cumulative epoch 95,20595745,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-1963100312-a30-stage2-train-policy-e0099,completed-domains-anchor-tuning,1963100312,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:30.138896/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-2fc32f3/snapshots/snapshot_41_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595745; cumulative epoch 99,20595745,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0-stage2-train-policy-e0070,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0070,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:43.389041/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-067843/snapshots/snapshot_4_1.0000",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595746; cumulative epoch 70,20595746,70,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0-stage2-train-policy-e0075,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:43.389041/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-067843/snapshots/snapshot_9_0.6667",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595746; cumulative epoch 75,20595746,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0-stage2-train-policy-e0080,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:43.389041/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-067843/snapshots/snapshot_14_0.6667",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595746; cumulative epoch 80,20595746,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0-stage2-train-policy-e0085,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:43.389041/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-067843/snapshots/snapshot_19_0.6667",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595746; cumulative epoch 85,20595746,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0-stage2-train-policy-e0090,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:43.389041/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-067843/snapshots/snapshot_24_1.0000",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595746; cumulative epoch 90,20595746,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0-stage2-train-policy-e0095,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:43.389041/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-067843/snapshots/snapshot_29_0.6667",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595746; cumulative epoch 95,20595746,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0-stage2-train-policy-e0099,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:03:43.389041/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914017-067843/snapshots/snapshot_33_0.6667",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595746; cumulative epoch 99,20595746,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0p3-stage2-train-policy-e0060,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0060,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:04:52.878170/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914018-067843/snapshots/snapshot_2_0.6667",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595747; cumulative epoch 60,20595747,60,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0p3-stage2-train-policy-e0065,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0065,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:04:52.878170/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914018-067843/snapshots/snapshot_7_0.6667",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595747; cumulative epoch 65,20595747,65,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0p3-stage2-train-policy-e0070,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0070,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:04:52.878170/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914018-067843/snapshots/snapshot_12_1.0000",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595747; cumulative epoch 70,20595747,70,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-on-2011206605-a0p3-stage2-train-policy-e0075,completed-domains-anchor-tuning,2011206605,delivery,Delivery,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:04:52.878170/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914018-067843/snapshots/snapshot_17_0.6667",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-on-2011206605-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595747; cumulative epoch 75,20595747,75,cd4_stage2_anchor_tuning_policy_curve
