domain,stage,value_head,seed,checkpoint_identity,search_family,search_variant,instance,policy_status,search_status,outcome_stratum,policy_steps,search_steps,search_elapsed_seconds,policy_log,search_log,source_artifact,source_row
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_19.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1060
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_2.pddl,success,success,both_success,1,1,10.03,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1061
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_20.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1062
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_21.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1063
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_22.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1064
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_23.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1065
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_24.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1066
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_25.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1067
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_26.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1068
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_27.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1069
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_28.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1070
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_29.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1071
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_3.pddl,success,success,both_success,3,3,10.29,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1072
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_30.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1073
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_31.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1074
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_32.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1075
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_33.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1076
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_34.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1077
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_35.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1078
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_36.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1079
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_37.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1080
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_38.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1081
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_39.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1082
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_4.pddl,success,success,both_success,6,6,14.55,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1083
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_40.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1084
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_41.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1085
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_42.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1086
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_43.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1087
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_44.pddl,unclassified,unclassified,both_fail_outcome_only,,,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1088
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_45.pddl,unclassified,unclassified,both_fail_outcome_only,,,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1089
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_46.pddl,unclassified,unclassified,both_fail_outcome_only,,,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1090
counters,stage1_validation_selected,on,2011206605,src20401269_e0009,fixed,narrow_5x20,fz_instance_47.pddl,unclassified,unclassified,both_fail_outcome_only,,,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429498_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20401269_e0009.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430134_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20401269_e0009.txt,experiment_tracking/policy_mcts_instance_audit.csv,1091
