evaluation_job_id,source_training_job_id,domain,value_head,seed,epoch,successes,total,source_evaluation_log
20426465,20401226,fo_counters,on,923500475,60,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426465_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20401226_e0060.txt
20426468,20401226,fo_counters,on,923500475,65,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426468_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20401226_e0065.txt
20426470,20401226,fo_counters,on,923500475,70,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426470_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20401226_e0070.txt
20426473,20401226,fo_counters,on,923500475,75,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426473_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20401226_e0075.txt
20426475,20401226,fo_counters,on,923500475,80,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426475_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20401226_e0080.txt
20426477,20401226,fo_counters,on,923500475,34,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426477_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20401226_e0034.txt
20426480,20401227,fo_counters,on,1972442430,5,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426480_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0005.txt
20426483,20401227,fo_counters,on,1972442430,10,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426483_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0010.txt
20426485,20401227,fo_counters,on,1972442430,15,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426485_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0015.txt
20426487,20401227,fo_counters,on,1972442430,20,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426487_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0020.txt
20426490,20401227,fo_counters,on,1972442430,25,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426490_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0025.txt
20426492,20401227,fo_counters,on,1972442430,30,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426492_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0030.txt
20426494,20401227,fo_counters,on,1972442430,35,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426494_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0035.txt
20426497,20401227,fo_counters,on,1972442430,40,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426497_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0040.txt
20426498,20401227,fo_counters,on,1972442430,45,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426498_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0045.txt
20426500,20401227,fo_counters,on,1972442430,50,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426500_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0050.txt
20426502,20401227,fo_counters,on,1972442430,55,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426502_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0055.txt
20426504,20401227,fo_counters,on,1972442430,60,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426504_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0060.txt
20426506,20401227,fo_counters,on,1972442430,65,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426506_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0065.txt
20426508,20401227,fo_counters,on,1972442430,70,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426508_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0070.txt
20426511,20401227,fo_counters,on,1972442430,75,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426511_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0075.txt
20426513,20401227,fo_counters,on,1972442430,80,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426513_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0080.txt
20426515,20401227,fo_counters,on,1972442430,85,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426515_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0085.txt
20426517,20401227,fo_counters,on,1972442430,90,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426517_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0090.txt
20426519,20401227,fo_counters,on,1972442430,42,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426519_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0042.txt
20426521,20401228,fo_counters,off,1963100312,5,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426521_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0005.txt
20426523,20401228,fo_counters,off,1963100312,10,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426523_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0010.txt
20426525,20401228,fo_counters,off,1963100312,15,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426525_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0015.txt
20426760,20401228,fo_counters,off,1963100312,20,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426760_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0020.txt
20426763,20401228,fo_counters,off,1963100312,25,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426763_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0025.txt
20426765,20401228,fo_counters,off,1963100312,30,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426765_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0030.txt
20426767,20401228,fo_counters,off,1963100312,35,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426767_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0035.txt
20426769,20401228,fo_counters,off,1963100312,40,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426769_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0040.txt
20426772,20401228,fo_counters,off,1963100312,45,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426772_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0045.txt
20426774,20401228,fo_counters,off,1963100312,50,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426774_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0050.txt
20426776,20401228,fo_counters,off,1963100312,55,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426776_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0055.txt
20426778,20401228,fo_counters,off,1963100312,8,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426778_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20401228_e0008.txt
20426780,20401229,fo_counters,off,2011206605,5,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426780_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0005.txt
20426783,20401229,fo_counters,off,2011206605,10,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426783_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0010.txt
20426785,20401229,fo_counters,off,2011206605,15,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426785_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0015.txt
20426787,20401229,fo_counters,off,2011206605,20,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426787_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0020.txt
20426790,20401229,fo_counters,off,2011206605,25,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426790_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0025.txt
20426792,20401229,fo_counters,off,2011206605,30,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426792_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0030.txt
20426794,20401229,fo_counters,off,2011206605,35,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426794_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0035.txt
20426797,20401229,fo_counters,off,2011206605,40,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426797_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0040.txt
20426799,20401229,fo_counters,off,2011206605,45,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426799_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0045.txt
20426801,20401229,fo_counters,off,2011206605,50,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426801_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0050.txt
20426803,20401229,fo_counters,off,2011206605,55,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426803_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0055.txt
20426806,20401229,fo_counters,off,2011206605,60,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426806_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0060.txt
20426808,20401229,fo_counters,off,2011206605,65,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426808_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0065.txt
20426810,20401229,fo_counters,off,2011206605,70,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426810_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0070.txt
20426813,20401229,fo_counters,off,2011206605,75,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426813_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0075.txt
20426815,20401229,fo_counters,off,2011206605,80,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426815_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0080.txt
20426817,20401229,fo_counters,off,2011206605,85,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426817_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0085.txt
20426819,20401229,fo_counters,off,2011206605,90,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426819_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0090.txt
20426822,20401229,fo_counters,off,2011206605,95,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426822_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0095.txt
20426824,20401229,fo_counters,off,2011206605,46,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt
20426826,20401230,fo_counters,off,1073581256,5,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426826_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0005.txt
20426829,20401230,fo_counters,off,1073581256,10,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426829_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0010.txt
20426831,20401230,fo_counters,off,1073581256,15,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426831_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0015.txt
20426833,20401230,fo_counters,off,1073581256,20,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426833_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0020.txt
20426835,20401230,fo_counters,off,1073581256,25,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426835_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0025.txt
20426838,20401230,fo_counters,off,1073581256,30,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426838_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0030.txt
20426840,20401230,fo_counters,off,1073581256,35,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426840_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0035.txt
20426842,20401230,fo_counters,off,1073581256,40,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426842_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0040.txt
20426844,20401230,fo_counters,off,1073581256,45,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426844_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0045.txt
20426847,20401230,fo_counters,off,1073581256,50,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426847_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0050.txt
20426849,20401230,fo_counters,off,1073581256,55,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426849_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0055.txt
20426852,20401230,fo_counters,off,1073581256,60,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426852_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0060.txt
20426854,20401230,fo_counters,off,1073581256,65,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426854_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0065.txt
20426857,20401230,fo_counters,off,1073581256,70,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426857_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0070.txt
20426859,20401230,fo_counters,off,1073581256,22,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426859_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20401230_e0022.txt
20426861,20401231,fo_counters,off,1239739722,5,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426861_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10P_src20401231_e0005.txt
20426864,20401231,fo_counters,off,1239739722,10,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426864_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10P_src20401231_e0010.txt
20426866,20401231,fo_counters,off,1239739722,15,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426866_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10P_src20401231_e0015.txt
20426868,20401231,fo_counters,off,1239739722,20,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426868_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10P_src20401231_e0020.txt
20426871,20401231,fo_counters,off,1239739722,25,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426871_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10P_src20401231_e0025.txt
20426873,20401231,fo_counters,off,1239739722,30,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426873_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10P_src20401231_e0030.txt
20426875,20401231,fo_counters,off,1239739722,35,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426875_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10P_src20401231_e0035.txt
20426877,20401231,fo_counters,off,1239739722,40,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426877_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10P_src20401231_e0040.txt
